encuesta_id,fecha,zona_id,region,tipo_zona,puntuacion_general_1a5,nps_0a10,texto_libre,indice_calidad_global,incidencia_masiva,stress_calidad,flag_incongruente,sent_text_latente
E77700245,2025-10-01,Z28,Sur,urbana_premium,4,7,Últimamente hay cortes constantes. hay mucha latencia. Gracias por la atención. Sinceramente depende del día.,65.48,0,0.0646,1,-0.363
E77700694,2025-10-01,Z28,Sur,urbana_premium,3,0,En general se queda sin servicio. la velocidad es muy baja. Además tiene altibajos.,65.48,0,0.0646,0,-0.594
E77700198,2025-10-01,Z29,Oeste,urbana_premium,5,12,Este mes se queda sin servicio. la factura sube sin explicación. La verdad depende del día.,61.37,0,0.1233,0,0.042
E77700818,2025-10-01,Z29,Oeste,urbana_premium,4,5,Últimamente los datos van lentísimos. el descuento no se aplicó. Lo mejor es que depende del día.,61.37,0,0.1233,0,-0.26
E77700026,2025-10-01,Z30,Centro,suburbana,3,0,En mi zona se corta en llamadas. el 5G ni se nota. Gracias por la atención.,45.92,0,0.344,0,-0.916
E77700035,2025-10-01,Z30,Centro,suburbana,1,2,"Desde hace meses la cobertura es mala. la velocidad es muy baja. Si no mejora, me planteo cambiarme.",45.92,0,0.344,0,-0.447
E77700865,2025-10-01,Z30,Centro,suburbana,3,2,"En mi zona la cobertura es mala. hay mucha latencia. Lo mejor es que normal, sin más.",45.92,0,0.344,0,-0.867
E77700512,2025-11-01,Z01,Centro,rural,3,0,Este mes se corta en llamadas. la velocidad es muy baja. la factura sube sin explicación.,28.74,0,0.5894,0,-0.402
E77700826,2025-11-01,Z04,Centro,suburbana,3,1,"En las últimas semanas hay cortes constantes. no carga nada. el descuento no se aplicó. Por favor, revisen la cobertura en mi zona.",45.82,0,0.3454,0,-0.465
E77700980,2025-11-01,Z04,Centro,suburbana,4,0,En general se queda sin servicio. el 5G ni se nota. no entiendo los cargos. Gracias por la atención.,45.82,0,0.3454,0,-0.905
E77700281,2025-11-01,Z05,Este,urbana_premium,2,4,Últimamente se queda sin servicio. los datos van lentísimos. Lo peor es que tiene altibajos.,59.38,0,0.1517,0,-0.558
E77700313,2025-11-01,Z05,Este,urbana_premium,2,8,"En mi zona normal, sin más. no entiendo los cargos. Por otro lado no es perfecto pero cumple.",59.38,0,0.1517,0,-0.159
E77700764,2025-11-01,Z05,Este,urbana_premium,3,8,"Últimamente depende del día. normal, sin más. Sinceramente podría ser mejor. Por otro lado depende del día.",59.38,0,0.1517,0,0.093
E77700431,2025-11-01,Z08,Sur,rural,4,2,En general no tengo cobertura dentro de casa. se nota congestión. No es lo que esperaba.,27.66,0,0.6049,1,-0.926
E77700042,2025-11-01,Z09,Norte,urbana_premium,3,4,"Últimamente no tengo cobertura dentro de casa. el 5G ni se nota. la factura sube sin explicación. Por favor, revisen la cobertura en mi zona.",59.6,0,0.1486,0,-0.435
E77700321,2025-11-01,Z09,Norte,urbana_premium,2,2,"Desde hace meses se corta en llamadas. se nota congestión. Por favor, revisen la cobertura en mi zona.",59.6,0,0.1486,0,-0.478
E77700240,2025-11-01,Z11,Oeste,suburbana,4,3,Este mes se corta en llamadas. el 5G ni se nota. el descuento no se aplicó. Espero que lo solucionen pronto.,47.61,0,0.3199,0,-0.46
E77700687,2025-11-01,Z14,Norte,rural,2,0,"En general se queda sin servicio. hay mucha latencia. Por favor, revisen la cobertura en mi zona.",24.41,0,0.6513,0,-0.747
E77700238,2025-11-01,Z15,Oeste,suburbana,3,2,En mi experiencia no tengo cobertura dentro de casa. hay mucha latencia. me atendieron bien pero no lo resolvieron. Gracias por la atención.,44.71,0,0.3613,0,-0.589
E77700322,2025-11-01,Z15,Oeste,suburbana,4,7,"En general normal, sin más. me parece caro para lo que ofrecen.",44.71,0,0.3613,0,0.095
E77700458,2025-11-01,Z15,Oeste,suburbana,4,1,"Últimamente hay cortes constantes. hay mucha latencia. Si no mejora, me planteo cambiarme.",44.71,0,0.3613,0,-0.689
E77700612,2025-11-01,Z17,Sur,suburbana,3,0,"En general la cobertura es mala. hay mucha latencia. Si no mejora, me planteo cambiarme.",46.11,0,0.3413,0,-1.0
E77700584,2025-11-01,Z18,Sur,urbana_premium,5,3,Este mes se queda sin servicio. los datos van lentísimos. me atendieron bien pero no lo resolvieron.,61.71,0,0.1184,0,-0.576
E77700720,2025-11-01,Z20,Oeste,suburbana,2,3,En mi zona no es perfecto pero cumple. me parece caro para lo que ofrecen.,47.95,0,0.315,0,-0.168
E77700949,2025-11-01,Z22,Este,suburbana,3,1,En mi zona no tengo cobertura dentro de casa. el 5G ni se nota. tardaron muchísimo. Gracias por la atención.,45.65,0,0.3479,0,-0.532
E77700473,2025-11-01,Z23,Norte,rural,3,1,"En mi experiencia no tengo cobertura dentro de casa. hay mucha latencia. la factura sube sin explicación. Si no mejora, me planteo cambiarme.",29.9,0,0.5729,0,-0.518
E77700580,2025-11-01,Z24,Centro,rural,2,2,"Últimamente se queda sin servicio. no carga nada. tardaron muchísimo. Lo peor es que normal, sin más.",31.3,0,0.5529,0,-0.793
E77700638,2025-11-01,Z26,Oeste,urbana_premium,5,3,En general los datos van lentísimos. tiene altibajos. Además no es perfecto pero cumple.,62.22,0,0.1111,1,-0.231
E77700323,2025-11-01,Z27,Norte,suburbana,3,7,En mi experiencia se corta en llamadas. el 5G ni se nota. No es lo que esperaba.,46.13,0,0.341,0,-0.397
E77700491,2025-11-01,Z27,Norte,suburbana,4,1,Desde hace meses hay cortes constantes. el 5G ni se nota. me parece caro para lo que ofrecen. Espero que lo solucionen pronto.,46.13,0,0.341,1,-0.706
E77700289,2025-12-01,Z02,Oeste,suburbana,3,3,"Este mes la cobertura es mala. no carga nada. me cobraron de más. Si no mejora, me planteo cambiarme.",47.75,0,0.3179,0,-0.459
E77700065,2025-12-01,Z04,Centro,suburbana,3,5,Desde hace meses se queda sin servicio. no carga nada. Por otro lado no es perfecto pero cumple.,48.06,0,0.3134,0,-0.616
E77700296,2025-12-01,Z04,Centro,suburbana,4,6,"Últimamente no tengo cobertura dentro de casa. me cobraron de más. Si no mejora, me planteo cambiarme.",48.06,0,0.3134,1,-0.179
E77700404,2025-12-01,Z05,Este,urbana_premium,3,7,"En general no he tenido problemas. normal, sin más. Además normal, sin más.",62.73,0,0.1039,0,0.283
E77700514,01/12/2025,Z05,Este,urbana_premium,4,2,En las últimas semanas la señal va y viene. se nota congestión. la factura sube sin explicación. No es lo que esperaba.,62.73,0,0.1039,0,-0.357
E77700713,2025-12-01,Z08,Sur,rural,3,1,En general la cobertura es mala. hay mucha latencia. no me dieron solución. Espero que lo solucionen pronto.,26.31,0,0.6241,0,-0.497
E77700044,2025-12-01,Z09,Norte,urbana_premium,4,4,Últimamente la señal va y viene. la velocidad es muy baja. La verdad podría ser mejor.,64.07,0,0.0847,1,-0.472
E77700254,2025-12-01,Z09,Norte,urbana_premium,4,2,En mi experiencia no es perfecto pero cumple. no me dieron solución.,64.07,0,0.0847,1,-0.256
E77700583,2025-12-01,Z09,Norte,urbana_premium,4,5,"Últimamente se queda sin servicio. no carga nada. no entiendo los cargos. Por favor, revisen la cobertura en mi zona.",64.07,0,0.0847,0,-0.37
E77700648,2025-12-01,Z09,Norte,urbana_premium,4,7,Desde hace meses todo correcto. En resumen depende del día. Además podría ser mejor.,64.07,0,0.0847,0,0.483
E77700867,2025-12-01,Z10,Este,suburbana,3,4,En mi experiencia tiene altibajos. depende del día. Lo peor es que depende del día.,50.4,0,0.28,0,-0.059
E77700209,2025-12-01,Z11,Oeste,suburbana,3,6,En general tiene altibajos. la atención al cliente no ayuda. Lo peor es que tiene altibajos.,48.18,0,0.3117,0,-0.174
E77700683,2025-12-01,Z11,Oeste,suburbana,3,2,Este mes el 5G ni se nota. me parece caro para lo que ofrecen. No es lo que esperaba.,48.18,0,0.3117,0,-0.097
E77700346,2025-12-01,Z13,Este,suburbana,3,2,En mi experiencia no tengo cobertura dentro de casa. se nota congestión. No es lo que esperaba.,45.12,0,0.3554,0,-0.83
E77700407,2025-12-01,Z16,Este,urbana_premium,2,0,"En mi zona depende del día. podría ser mejor. Lo peor es que normal, sin más.",64.05,0,0.085,0,-0.338
E77700400,2025-12-01,Z17,Sur,suburbana,3,4,"Desde hace meses hay cortes constantes. hay mucha latencia. Por favor, revisen la cobertura en mi zona.",46.91,0,0.3299,0,-0.387
E77700206,2025-12-01,Z20,Oeste,suburbana,2,2,En mi experiencia la cobertura es mala. los datos van lentísimos. tardaron muchísimo. Espero que lo solucionen pronto.,45.2,0,0.3543,0,-0.824
E77700311,2025-12-01,Z20,Oeste,suburbana,2,2,Desde hace meses se queda sin servicio. se nota congestión. la atención al cliente no ayuda. Espero que lo solucionen pronto.,45.2,0,0.3543,0,-1.0
E77700551,2025-12-01,Z21,Centro,rural,4,2,En general la señal va y viene. hay mucha latencia. Espero que lo solucionen pronto.,29.06,0,0.5849,0,-0.765
E77700727,2025-12-01,Z22,Este,suburbana,4,0,"En mi zona se queda sin servicio. se nota congestión. no me dieron solución. Por favor, revisen la cobertura en mi zona.",48.44,0,0.308,0,-0.476
E77700234,2025-12-01,Z26,Oeste,urbana_premium,4,5,En las últimas semanas no tengo cobertura dentro de casa. el 5G ni se nota.,62.41,0,0.1084,0,-0.382
E77700881,2025-12-01,Z26,Oeste,urbana_premium,4,5,"Este mes tiene altibajos. me atendieron bien pero no lo resolvieron. Lo mejor es que normal, sin más.",62.41,0,0.1084,1,-0.318
E77700649,2025-12-01,Z27,Norte,suburbana,3,5,"En mi experiencia la señal va y viene. se nota congestión. me cobraron de más. Por favor, revisen la cobertura en mi zona.",49.49,0,0.293,0,-0.572
E77700161,2025-12-01,Z28,Sur,urbana_premium,4,4,Este mes la señal va y viene. el 5G ni se nota. la factura sube sin explicación. No es lo que esperaba.,60.5,0,0.1357,1,-0.689
E77700932,2025-12-01,Z29,Oeste,urbana_premium,1,8,Desde hace meses no he tenido problemas. Lo peor es que tiene altibajos.,61.71,0,0.1184,1,0.305
E77700328,2025-12-01,Z30,Centro,suburbana,3,5,En las últimas semanas la señal va y viene. me marean con respuestas.,47.73,0,0.3181,0,-0.324
E77700257,2024-04-01,Z07,Centro,rural,2,3,"Desde hace meses podría ser mejor. normal, sin más. Lo mejor es que normal, sin más.",19.89,0,0.7159,1,0.056
E77700148,2024-06-01,Z05,Este,urbana_premium,5,3,Desde hace meses no tengo cobertura dentro de casa. el 5G ni se nota. No es lo que esperaba.,50.21,0,0.2827,1,-0.451
E77700934,2024-06-01,Z05,Este,urbana_premium,3,0,"En mi zona hay cortes constantes. la velocidad es muy baja. Si no mejora, me planteo cambiarme.",50.21,0,0.2827,0,-0.485
E77700209,2025-12-01,Z11,Oeste,suburbana,3,6,En general tiene altibajos. la atención al cliente no ayuda. Lo peor es que tiene altibajos.,48.18,0,0.3117,0,-0.174
E77700659,2024-04-01,Z29,Oeste,urbana_premium,3,5,En mi experiencia se nota congestión. me cobraron de más. Espero que lo solucionen pronto.,51.02,0,0.2711,0,0.021
E77700868,2023-11-01,Z20,Oeste,suburbana,3,4,Desde hace meses no tengo cobertura dentro de casa. el 5G ni se nota. la factura sube sin explicación. Gracias por la atención.,33.74,0,0.518,0,-0.419
E77700128,2025-05-01,Z02,Oeste,suburbana,4,4,En mi experiencia hay cortes constantes. tiene altibajos. En resumen podría ser mejor.,43.92,0,0.3726,1,-0.299
E77700884,2023-11-01,Z17,Sur,suburbana,1,3,En mi experiencia no carga nada. podría ser mejor. Por otro lado tiene altibajos.,36.75,0,0.475,1,-0.087
E77700907,2024-09-01,Z15,Oeste,suburbana,4,7,En mi zona la señal va y viene. no carga nada. No es lo que esperaba.,39.78,0,0.4317,1,-0.654
E77700445,2025-02-01,Z22,Este,suburbana,3,2,"Últimamente hay cortes constantes. el 5G ni se nota. Por favor, revisen la cobertura en mi zona.",43.95,0,0.3721,0,-0.513
E77700413,2024-11-01,Z05,Este,urbana_premium,2,24,"Últimamente normal, sin más. me marean con respuestas. Además no es perfecto pero cumple.",55.85,0,0.2021,1,-0.022
E77700829,2024-04-01,Z03,Sur,rural,3,0,"En general se corta en llamadas. no carga nada. el descuento no se aplicó. Por favor, revisen la cobertura en mi zona.",19.51,0,0.7213,0,-1.0
E77700453,2025-01-01,Z20,Oeste,suburbana,3,0,"En general hay cortes constantes. se nota congestión. me cobraron de más. Por favor, revisen la cobertura en mi zona.",38.43,0,0.451,0,-1.0
E77700230,2023-04-01,Z17,Sur,suburbana,4,2,,33.91,0,0.5156,1,-0.741
E77700205,2024-10-01,Z29,Oeste,urbana_premium,3,4,"Desde hace meses hay cortes constantes. hay mucha latencia. Por otro lado normal, sin más.",49.2,0,0.2971,0,-0.477
